business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
w8z73BP7yRkIAlxbIKR_4Q,Suntrust,Tampa,FL,33614,27.9853407,-82.500882,2.0,6,1,"Financial Services, Banks & Credit Unions"
Pq8QO5NLZj6nbcKA9tovvw,Bank of America Financial Center,Reno,NV,89502,39.506241015,-119.802995029,2.0,12,1,"Financial Services, Banks & Credit Unions"
f6cHepU1Y3_3--kBWS641Q,Together Credit Union,Creve Coeur,MO,63141,38.674131,-90.457295,2.5,5,1,"Banks & Credit Unions, Financial Services, Financial Advising"
NB4v-qVa5WiDPeVVrQzY5g,Santander,Philadelphia,PA,19115,40.0772566,-75.0329354,2.0,5,1,"Financial Advising, Banks & Credit Unions, Financial Services"
rMV5iFPejRji_Gy_1Yx7kg,Union Bank,Goleta,CA,93117,34.4438809,-119.8310255,3.5,5,1,"Financial Services, Banks & Credit Unions"
SxPvOVLC4712u0iOxOSduQ,TD Bank,Cherry Hill,NJ,08034,39.906264,-74.979441,1.5,13,1,"Financial Services, Banks & Credit Unions"
7HaKS7fqGmI3RcaopX9v4g,Ascend Federal Credit Union,Nashville,TN,37214,36.1519791,-86.6764687,3.0,6,1,"Banks & Credit Unions, Financial Services"
COYfyFBL0_APLG21JOT1lg,Suncoast Credit Union,Riverview,FL,33578,27.7940331,-82.3358848,1.5,6,1,"Banks & Credit Unions, Financial Services, Auto Loan Providers, Investing, Automotive"
kzRE03hS4xIxmX86Pqr5Pg,Bank of America Financial Center,Saint Louis,MO,63109,38.591549248,-90.295388047,2.5,13,1,"Financial Services, Real Estate, Banks & Credit Unions, Home Services, Mortgage Brokers"
G7-dJCnMHEM-aOeriojyqw,Fifth Third Bank,Hermitage,TN,37076,36.18109,-86.604753,2.0,6,1,"Banks & Credit Unions, Financial Services"
2XPqwrgpz5SBPZ0me8r-lQ,Bank of America Financial Center,Nashville,TN,37216,36.214785596,-86.729779294,2.0,8,1,"Real Estate, Banks & Credit Unions, Financial Services, Home Services, Mortgage Brokers"
rnIvR9CYTr6mIe4BthsaMw,Federal Reserve Bank of Philadelphia,Philadelphia,PA,19106,39.9533258785,-75.1506866321,3.5,17,1,"Financial Services, Banks & Credit Unions"
ANFG261MNWbZ-iCzS5WP8Q,MIDFLORIDA Credit Union,St. Petersburg,FL,33704,27.79636,-82.638991,3.0,5,1,"Banks & Credit Unions, Real Estate, Financial Services, Home Services, Mortgage Brokers"
O67sNcnqhSBHVoCdMja0Ug,East River Bank,Philadelphia,PA,19129,40.0102498,-75.1968953,3.5,5,0,"Mortgage Brokers, Financial Services, Banks & Credit Unions, Real Estate, Home Services"
OAsh9ye06Bp5jShsnmAyBg,Hughes Federal Credit Union,Tucson,AZ,85705,32.2858818961,-110.9882994718,2.5,23,1,"Financial Services, Mortgage Brokers, Home Services, Banks & Credit Unions, Insurance, Financial Advising, Real Estate"
URm_ByH06aVxQByBD8g7Bw,Grow Financial Federal Credit Union - South Tampa,Tampa,FL,33611,27.8928115,-82.5210993,2.5,7,1,"Banks & Credit Unions, Financial Services"
VROk_h_PJuSHNs0xj6AQ3A,Jeff Bochsler at Guaranteed Rate,Santa Barbara,CA,93101,34.4173807,-119.7022627,5.0,21,1,"Banks & Credit Unions, Financial Services, Mortgage Lenders, Home Services, Real Estate, Mortgage Brokers"
zT2vPaiaNOTKq0btoiRTNA,Wells Fargo Bank,Saint Petersburg,FL,33702,27.859825,-82.638301,3.5,6,1,"Banks & Credit Unions, Financial Services"
RDZYRd8JR6iD0ulSvzmsAA,Citizens Bank,Philadelphia,PA,19104,39.9533661,-75.1922657,1.5,8,1,"Banks & Credit Unions, Financial Services"
KWCS_Ic1Xwmx2B6ou3K-3Q,Green Machine ATMs,Nashville,TN,37212,36.1390165,-86.7969244,4.0,5,1,"Banks & Credit Unions, Financial Services, Party Equipment Rentals, Event Planning & Services"
6jqjFh-Q77XDZt4XK3r8-g,Bank of America,Clayton,MO,63105,38.6506457,-90.3431699,2.0,6,0,"Real Estate, Financial Services, Banks & Credit Unions, Home Services, Mortgage Brokers"
UHl52lb2e5GbXgp-XLGWRA,Citizens Bank,Philadelphia,PA,19106,39.9511108398,-75.1521224976,2.5,6,1,"Banks & Credit Unions, Financial Services"
ID_TqbSnFEFiivPp60UKyQ,Capital One Bank,Harvey,LA,70058,29.877896,-90.0505277,4.0,5,1,"Financial Services, Banks & Credit Unions"
WmiEZW4meUoVxQxFUmci-A,Viriva Community Credit Union,Philadelphia,PA,19136,40.0376425,-75.0391421,1.5,7,0,"Banks & Credit Unions, Financial Services"
0Qqxm9SrGEi4qtfX0DXatQ,Wells Fargo Bank,Tucson,AZ,85742,32.3584283,-111.0461804,2.5,6,1,"Banks & Credit Unions, Financial Services"
TezyCyctP1IMPigciR262Q,Montecito Bank & Trust,Montecito,CA,93108,34.4218164,-119.647356,3.0,6,1,"Financial Services, Banks & Credit Unions"
E0gM8uT5Asn7bu57Tw9bIw,Navy Federal Credit Union,O'fallon,IL,62269,38.5739261,-89.9311398,4.0,9,1,"Home Services, Banks & Credit Unions, Mortgage Brokers, Financial Services, Financial Advising, Automotive, Auto Loan Providers, Mortgage Lenders, Real Estate"
-GrNTC-lK9s6aTknOBBVMw,Achieva,Dunedin,FL,34698,28.0181192194,-82.7593971969,3.0,5,1,"Banks & Credit Unions, Financial Services"
m8AFhwVg0iIWI532XP_hyw,Banc of California,Santa Barbara,CA,93101,34.4201346,-119.70117809999999,4.5,11,1,"Financial Services, Banks & Credit Unions"
Mawqyaru98am_Wre32JRVA,Chase Bank,New Port Richey,FL,34652,28.2328742,-82.7301542,3.5,5,1,"Banks & Credit Unions, Financial Services"
EVIAp-YxFQLfUdp2mt1QZQ,Jordan Vreeland,Tampa,FL,33602,27.9385121,-82.4514144,4.5,35,1,"Home Services, Banks & Credit Unions, Real Estate Services, Financial Services, Real Estate, Mortgage Brokers, Real Estate Agents"
AuIoo6kkSP2NaUq6GK-umQ,Vantage Credit Union,Bridgeton,MO,63044,38.7468239,-90.4195356,2.5,8,1,"Banks & Credit Unions, Financial Services"
093PLiKhTQxMvf7ZrXurgg,Chase Bank,Indianapolis,IN,46220,39.848603,-86.122456,2.5,5,1,"Financial Services, Banks & Credit Unions"
i7VQ_AM197oSe4LKX0NfEg,Chase Bank,Meridian,ID,83642,43.6211322,-116.3718577,1.5,6,1,"Banks & Credit Unions, Financial Services"
K7kSAU00L6jNLuYXKemZCg,TruMark Financial Credit Union,Philadelphia,PA,19122,39.9802158,-75.1431111,4.5,7,1,"Financial Services, Banks & Credit Unions, Financial Advising"
UfAMh9YA3NgIrf7boxPiMQ,Ascend Federal Credit Union,Smyrna,TN,37167,35.9752361,-86.4918036,2.0,5,1,"Financial Advising, Financial Services, Banks & Credit Unions"
yu4BqCDZOneZuTfDiUHDrg,Electro Savings Credit Union - Maryland Heights,Maryland Heights,MO,63146,38.6924613,-90.4450161,4.0,7,1,"Home Services, Real Estate, Banks & Credit Unions, Mortgage Brokers, Financial Services, Check Cashing/Pay-day Loans"
OA_GnSjyU57xphXUkwVx7g,St Louis Community Credit Union- Richmond Heights,Richmond Heights,MO,63117,38.6262649,-90.319802,2.5,7,1,"Financial Services, Banks & Credit Unions"
7gld0qFmRFfoJcyhzkYgxw,Montecito Bank & Trust,Santa Barbara,CA,93101,34.421828,-119.7020153,2.0,16,1,"Banks & Credit Unions, Financial Services"
0028VnSM-XFuS7CHFqegRA,Suntrust,Nashville,TN,37212,36.144886,-86.793713,3.5,5,1,"Banks & Credit Unions, Home Services, Financial Services, Real Estate, Mortgage Brokers"
_C3MTIgctAGCgqKj14kGuA,TD Bank,Upper Darby,PA,19050,39.9514736472,-75.2818617997,2.0,12,1,"Financial Services, Banks & Credit Unions"
y-x03xCWvT07MCObuRg02w,Capital One Bank,New Orleans,LA,70118,29.9469427487,-90.1305917948,3.5,5,0,"Banks & Credit Unions, Financial Services"
ZsgI8lk91_x1tUgLm9S2lA,Bank of America Financial Center,Reno,NV,89506,39.6139561746,-119.850029364,1.5,20,1,"Banks & Credit Unions, Financial Services"
hWKo568oDdNv_lGfMrnRzA,The Bryn Mawr Trust Company,Conshohocken,PA,19428,40.0695143,-75.3114262,1.5,11,0,"Financial Services, Banks & Credit Unions"
AZJFWof2D1lZwRcm06XTdg,Chase Bank,Philadelphia,PA,19103,39.9497701124,-75.1690263178,2.0,5,1,"Financial Services, Banks & Credit Unions"
BM8x67Fim29HqGWVroE9NA,Approved Mortgage Group,Conshohocken,PA,19428,40.1185054,-75.2853781,4.0,5,1,"Financial Services, Banks & Credit Unions, Mortgage Brokers, Home Services, Real Estate"
logESDu_auY9zYTsSMj4bg,Bank of America Financial Center,Nashville,TN,37204,36.110835008,-86.755708341,2.5,9,1,"Banks & Credit Unions, Financial Services, Home Services, Real Estate, Mortgage Brokers"
1bk-5nC9nCCdvq9BD29Saw,Wells Fargo Bank,Philadelphia,PA,19123,39.9687082,-75.1344687,2.0,5,1,"Financial Services, Banks & Credit Unions"
f84AKqyKFbp04y17pkHdfQ,Newfield National Bank,Franklinville,NJ,08322,39.6374207,-75.0867796,3.0,5,1,"Real Estate, Home Services, Financial Services, Banks & Credit Unions, Mortgage Brokers"
YxwWkOsQpclayAo-E_84EA,Southeast Financial,Nashville,TN,37221,36.0769492,-86.9238513,1.5,55,1,"Banks & Credit Unions, Automotive, Auto Loan Providers, Financial Services"
NDUK4nULgJ6S1zt_t4WG4w,Commerce Bank,Kirkwood,MO,63122,38.5836449,-90.4059148,2.0,10,1,"Real Estate, Mortgage Brokers, Home Services, Financial Services, Banks & Credit Unions"
9d_XpB6-xBy0XzqOTkPw4g,GTE Financial,Tampa,FL,33615,28.0260414,-82.5639456,1.5,14,1,"Financial Services, Banks & Credit Unions"
2Kg7KAikjvwKYQFjdyLUQA,PNC Bank,Philadelphia,PA,19144,40.0326133499,-75.1776516438,1.5,6,1,"Financial Services, Investing, Banks & Credit Unions, Mortgage Brokers, Home Services, Real Estate"
Q-7oBDiMfws3xF8AJqqwUQ,Chase Bank,Sparks,NV,89434,39.5321803,-119.7158629,3.5,6,1,"Financial Services, Banks & Credit Unions"
qZC-KjT1ARSmhC3dM-DkHg,Chase Cards,Wilmington,DE,19801,39.7377551888,-75.5501439549,1.0,6,1,"Financial Services, Banks & Credit Unions"
l1zOmscx1KSOyyx4aD-pNg,Bank of America Financial Center,Sun City Center,FL,33573,27.713921005,-82.352340364,2.5,5,1,"Banks & Credit Unions, Financial Services, Home Services, Real Estate, Mortgage Brokers"
JtFWDgiSJXK8TLUFudsIIw,Pinnacle Bank,Nashville,TN,37219,36.1628414,-86.778005,2.0,7,1,"Financial Services, Banks & Credit Unions"
166jYdsQt3KT0kHhdSd_Jg,Midwest BankCentre,Saint Louis,MO,63125,38.5247539,-90.298604,2.5,5,1,"Financial Services, Banks & Credit Unions"
f1_HTLQzTuqKUuzyFUaqlA,Barclays North American Capital Corporation,Wilmington,DE,19801,39.744973,-75.5484585,1.0,36,1,"Banks & Credit Unions, Financial Services"
pDIIyDDRuB8sg4vc56d_WQ,First Community Credit Union,Richmond Heights,MO,63117,38.6359678,-90.3450902,4.0,9,1,"Banks & Credit Unions, Financial Services"
pUbQuT1A7HLxdVIUBAsS2g,Avenue Bank - West End,Nashville,TN,37203,36.1439089,-86.8141624,5.0,7,0,"Banks & Credit Unions, Financial Services"
3nU0iexrAkPLPCpbuZ7DhA,Chase Bank,Noblesville,IN,46060,39.9949684473,-86.0031981021,2.0,6,1,"Banks & Credit Unions, Financial Services"
cQt0VPJwHUnWw5bJ9SVXPg,Wells Fargo Bank,Nashville,TN,37215,36.1085413,-86.8133648,3.0,6,1,"Financial Services, Banks & Credit Unions"
tURgMO3pU7080hNZhQOVOg,Bank of America Financial Center,Seffner,FL,33584,27.981117005,-82.288734729,1.5,6,1,"Banks & Credit Unions, Financial Services, Home Services, Mortgage Brokers, Real Estate"
Qdg2En83Yh7vlFbZguhr8w,Bank of America Financial Center,Philadelphia,PA,19148,39.921231178,-75.142342636,2.0,5,1,"Banks & Credit Unions, Financial Services"
ilpkcVFnMcRZJSxVZT4_Eg,Bank of America Financial Center,Saint Louis,MO,63124,38.6334805334,-90.404455364,1.0,5,1,"Financial Services, Home Services, Mortgage Brokers, Banks & Credit Unions, Real Estate"
_4TdsH2Q35lOHmrP-kbU7w,American Riviera Bank - Santa Barbara,Santa Barbara,CA,93101,34.4232639,-119.7020822,4.0,15,1,"Banks & Credit Unions, Financial Services"
PtaEaecpjxhr4dJYtdaFfQ,D.L. Evans Bank,Boise,ID,83702,43.6162629,-116.2044234,3.5,5,1,"Banks & Credit Unions, Financial Services"
n3bBRLUFuoYBSTCgu40g_w,Grow Financial Federal Credit Union - Temple Terrace,Tampa,FL,33617,28.0330033,-82.3974308,2.5,5,1,"Banks & Credit Unions, Financial Services"
AK2wpKzq041BhmDTzMwUMw,Bank of America Financial Center,Oro Valley,AZ,85737,32.4009965,-110.955336953,2.5,6,1,"Banks & Credit Unions, Financial Services"
N7pY03UNbV5UzN__UbRQeA,Arizona Central Credit Union,Tucson,AZ,85741,32.3378554,-111.0140397,2.5,5,1,"Financial Services, Home Services, Real Estate, Mortgage Brokers, Banks & Credit Unions"
8lAhzS63ApmDCkje9kgZrA,Bank of America Financial Center,Wilmington,DE,19807,39.77538,-75.595797,1.0,5,1,"Financial Services, Banks & Credit Unions"
x_Y3I1FpBp4MPp79CstMfA,Wells Fargo Bank,Philadelphia,PA,19103,39.952696,-75.169216,1.5,7,1,"Banks & Credit Unions, Financial Services"
olL97c3cnkBB_pp1ndpFEA,TD Bank,Philadelphia,PA,19128,40.0242556,-75.2075659,1.5,6,1,"Financial Services, Banks & Credit Unions"
sz2JZRZ-w-CwtUl8pGy8OQ,Tucson Old Pueblo Credit Union,Tucson,AZ,85713,32.2063523,-110.9346412,3.0,6,1,"Banks & Credit Unions, Financial Services"
ZNSJmQneEmajoxqf0lKtwQ,Bank of America Financial Center,Sparks,NV,89436,39.583319873,-119.744171706,1.5,18,1,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Real Estate, Home Services"
XWBwAA73JhJMu63J4CTFZw,NextGear Capital,Carmel,IN,46032,39.9612499,-86.1448543,1.0,18,1,"Financial Services, Banks & Credit Unions, Investing, Business Financing, Automotive"
gydk4MVh5JJqn8tctBSyww,Heritage Bank of Nevada,Reno,NV,89503,39.530865,-119.8303914,2.5,9,1,"Financial Services, Banks & Credit Unions"
DoaSj7vb7WJWwQyUzKyeHQ,Jos. A. Bank,Tucson,AZ,85704,32.3350123,-110.9780455,3.5,12,0,"Banks & Credit Unions, Fashion, Men's Clothing, Financial Services, Formal Wear, Shopping, Plus Size Fashion"
OXpYyvWPTb_l02GfswFdHQ,Bank of America Financial Center,Saint Petersburg,FL,33710,27.784828275,-82.728818953,2.5,5,1,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Home Services, Real Estate"
Iw7PCBnWAFyRFvBDgxkJoA,Tri County Area Federal Credit Union,Pottstown,PA,19464,40.2382772,-75.6148529,3.5,5,1,"Mortgage Brokers, Financial Services, Banks & Credit Unions, Home Services, Real Estate"
9txN6DaP0Il4C3Ogieu9Fg,Chase Bank,Tucson,AZ,85718,32.307913,-110.893041,2.0,6,1,"Banks & Credit Unions, Financial Services"
2pVF6y4ulOVXI6ZjZgRp0g,Bank of America Financial Center,Riverview,FL,33578,27.856600862,-82.326073,2.5,8,1,"Real Estate, Mortgage Brokers, Banks & Credit Unions, Financial Services, Home Services"
tVmxI4ExIbP6T3JSJ28NlQ,Icon Credit Union - Meridian,Meridian,ID,83642,43.5900752,-116.3997273,3.0,6,1,"Financial Services, Banks & Credit Unions"
a4b90ANgS7CMk8XGUAFPKw,Commerce Bank,St. Louis,MO,63110,38.6285926,-90.2475933,2.5,7,1,"Real Estate, Financial Services, Banks & Credit Unions, Mortgage Brokers, Home Services"
uuZbC8pUF6ehrJVlRBBIgw,Wells Fargo Bank,Boise,ID,83709,43.590597700000004,-116.3107016,1.5,6,1,"Banks & Credit Unions, Financial Services"
wwmz9XFgKE9SX-O9juiAow,Wells Fargo Bank,Sun City Center,FL,33573,27.7134155,-82.3529451,1.5,8,1,"Banks & Credit Unions, Financial Services"
byLc4Mc4NNrsWAPHWhi-tQ,Bank of America Financial Center,Sparks,NV,89431,39.541346144,-119.732784729,2.0,11,1,"Banks & Credit Unions, Financial Services, Home Services, Mortgage Brokers, Real Estate"
fGTync1-a8lQB2bTOINYIA,Charles Schwab,Santa Barbara,CA,93101,34.419736,-119.701777,3.5,7,1,"Financial Advising, Investing, Banks & Credit Unions, Financial Services"
nQrjqYWpchCLKfidXk7OJA,Stifel Bank & Trust,Saint Louis,MO,63141,38.6731374,-90.4522627,3.5,7,1,"Banks & Credit Unions, Real Estate, Home Services, Financial Services, Mortgage Brokers"
DZkkb9jQ2QJRBT4SwqGTzA,Wells Fargo Bank,Temple Terrace,FL,33617,28.038199,-82.391948,2.0,5,1,"Banks & Credit Unions, Financial Services"
v7p5tXAdbk9b2HTPY3uB1w,HSBC Bank,Philadelphia,PA,19107,39.9539778,-75.1575479,1.5,13,1,"Financial Services, Banks & Credit Unions"
T5P-advxdp2IQX-xRBuJdg,Bank of America Financial Center,Reno,NV,89502,39.471675042,-119.787383953,3.0,15,1,"Mortgage Brokers, Home Services, Banks & Credit Unions, Financial Services, Real Estate"
P775vq_ow6KAOw8-ZcYHtA,Plumas Bank,Reno,NV,89502,39.4765207159,-119.7855375478,4.5,7,1,"Home Services, Banks & Credit Unions, Financial Services, Mortgage Brokers, Real Estate"
crfi3f9kQOUyqW5njfVSHw,Bank of America Financial Center,Reno,NV,89501,39.534088659,-119.815184123,2.5,22,1,"Financial Services, Banks & Credit Unions"
64098VENthZgWd8LmLpF0Q,Credit Union of New Jersey,Ewing,NJ,08628,40.2636043,-74.8032812,1.5,26,1,"Financial Services, Banks & Credit Unions"
c6IDiYHMZywgJ72iIJikPw,OnPath Federal Credit Union,Harahan,LA,70123,29.964883,-90.19354546,2.0,7,1,"Banks & Credit Unions, Financial Services"
NAAJ4rj91RZ9vQdsEYhFkw,Achieva Credit Union,Pinellas Park,FL,33781,27.839831,-82.737877,1.5,14,1,"Banks & Credit Unions, Financial Services"
kK57k63PaGnXFKhtYW3QRQ,Chase Bank,Tampa,FL,33629,27.930721,-82.505579,3.5,5,1,"Banks & Credit Unions, Financial Services"
PtrfbkMYouWE6uJwMHpnHw,Thrifty Wash,Goleta,CA,93117,34.4377078897,-119.8304031417,1.5,5,1,"Dry Cleaning & Laundry, Local Services, Local Flavor, Laundry Services, Financial Services, Banks & Credit Unions"
YjukSGxRpBfSMJT3zj7fiQ,Capital One Bank,New Orleans,LA,70128,30.0381876042,-89.9553593248,2.5,6,1,"Banks & Credit Unions, Financial Services"
IK5UDoW7801AUSn9JfDD7w,National Bank of Arizona,Tucson,AZ,85711,32.2249032,-110.8590638,3.0,6,1,"Financial Services, Banks & Credit Unions"
61rG1axDcmFQJ1HPAvlsOQ,Gateway Metro Credit Union,Saint Louis,MO,63101,38.628013,-90.194651,3.0,5,1,"Banks & Credit Unions, Financial Services"
NkQOAiLJ9gHiAZKabAFv9w,One Nevada Credit Union,Reno,NV,89521,39.4204425,-119.7561309,4.0,11,1,"Financial Services, Banks & Credit Unions"
FRYRbWpWuNIdOzli1xZ94g,Td Bank,Wayne,PA,19087,40.041382,-75.364078,2.5,10,1,"Financial Services, Banks & Credit Unions"
XtXjA5pGlwmBcT90h4W57w,The Bancorp Bank,Wilmington,DE,19809,39.786857628,-75.4855090434,1.0,32,0,"Financial Services, Financial Advising, Banks & Credit Unions"
_oUaLCE7VmRf4mLhVJVd6w,TD Bank,Philadelphia,PA,19106,39.9506555,-75.1468309,3.0,5,1,"Banks & Credit Unions, Financial Services"
3yIQk8pLAL5w7cPi0aHiwQ,Pinellas Federal Credit Union,Clearwater,FL,33755,27.8958379,-82.781566,1.5,6,1,"Banks & Credit Unions, Financial Services"
MNiRwks_N6_O6IcCjTPabg,United Federal Credit Union,Reno,NV,89509,39.4808288,-119.7986937,3.5,6,1,"Banks & Credit Unions, Financial Services"
J6dd1EFN19qXrgviccL5ng,PNC Bank,Philadelphia,PA,19103,39.9504875,-75.1720507,2.5,7,1,"Financial Services, Investing, Home Services, Real Estate, Banks & Credit Unions, Mortgage Brokers"
G49xXZsMJYsah2Joa9mASw,Chase Bank,Harahan,LA,70123,29.957929,-90.18334,2.0,5,1,"Financial Services, Banks & Credit Unions"
7pdV_U4DtQkcM3QQmdpfMA,Linda Gelcius - State Farm Insurance Agent,Doylestown,PA,18901,40.3322627904,-75.1376267086,5.0,5,1,"Financial Services, Auto Insurance, Life Insurance, Banks & Credit Unions, Insurance, Home & Rental Insurance"
t42f_IwVaIHr0wvj_8E_eQ,PNC Bank,Indianapolis,IN,46220,39.8671811,-86.1228129,2.0,8,1,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Home Services, Investing, Real Estate"
Oe8JyrvGP6dMpBgfxcQ34Q,Commerce Bank,St. Louis,MO,63118,38.6015498,-90.2419985,2.5,11,1,"Financial Services, Mortgage Brokers, Real Estate, Home Services, Banks & Credit Unions"
sXxZ2B4U3sOBIJMVsnai8Q,Bank of America,Wilmington,DE,19884,39.746404,-75.5457411,1.5,12,0,"Banks & Credit Unions, Financial Services"
-sklwqSRVRKfc53iQL02iw,Wells Fargo Bank,Tucson,AZ,85711,32.222181,-110.892947,3.0,6,1,"Banks & Credit Unions, Financial Services"
Yr0HOCExjiy1QRX9eO8vqQ,Penn Community Bank,Bristol,PA,19007,40.0945594,-74.8568582,3.0,7,1,"Financial Services, Banks & Credit Unions"
SOTQMIKJzNF6RsR8wBc3ig,Chase Bank,Saint Petersburg,FL,33701,27.781906,-82.638298,3.5,6,1,"Banks & Credit Unions, Financial Services"
lLigP3epurfPtLCls__XLw,Iberia Bank,New Orleans,LA,70119,29.9637058,-90.0839668,1.0,6,1,"Financial Services, Banks & Credit Unions"
QtMnCS1eX0iNSePtHshePw,Wells Fargo Bank,Reno,NV,89502,39.5199074,-119.7896033,2.5,6,1,"Banks & Credit Unions, Financial Services"
87lPsTkMSqVdOFpjfNrL8Q,Chase Bank,Tampa,FL,33606,27.937613,-82.48276,3.5,11,1,"Banks & Credit Unions, Financial Services"
vxClID3mtqyi9WaH_HaYaQ,Bank of America Financial Center,Franklin,TN,37064,35.916292,-86.830593002,1.5,10,1,"Banks & Credit Unions, Real Estate, Mortgage Brokers, Home Services, Financial Services"
GCOwm7w2srfWWMHHL9sHEg,Wells Fargo Bank,Tucson,AZ,85710,32.2214514,-110.8150123,2.5,9,1,"Banks & Credit Unions, Financial Services"
urNCR3wXVxLdIhH-_wy5HA,Santander Bank,Philadelphia,PA,19118,40.07678421,-75.2074745628,2.5,6,0,"Financial Services, Banks & Credit Unions"
NRNynSxiiJYt1GyI4XMiTQ,Icon Credit Union,Boise,ID,83703,43.633178,-116.228142,2.0,8,1,"Banks & Credit Unions, Financial Services"
bzVfiaKXVJp5CRmgtGbMwQ,One Nevada Credit Union,Reno,NV,89502,39.505359,-119.78227,3.0,39,1,"Banks & Credit Unions, Financial Services"
bs9sj0mzGQNrmjoQJ8cnww,Gulf Coast Bank & Trust Company,New Orleans,LA,70112,30.00272,-90.143754,2.0,7,1,"Financial Services, Banks & Credit Unions"
S7ISxkEZrgcsQpNKTvdyNg,Police and Fire Federal Credit Union,Philadelphia,PA,19107,39.9535311284,-75.1548496699,2.5,39,1,"Financial Services, Banks & Credit Unions"
2qbliuh3JhUrIan0xMwpeQ,Bank of America Financial Center,Nashville,TN,37217,36.072075678,-86.636965023,2.0,8,1,"Financial Services, Banks & Credit Unions, Home Services, Mortgage Brokers, Real Estate"
6XMZRrelWSqNI5rhHAt-fA,Chase Bank,Tucson,AZ,85716,32.222059,-110.927212,1.5,8,1,"Banks & Credit Unions, Financial Services"
xqTNQO33VcN7HYyK391WJg,Wells Fargo Bank,Chalfont,PA,18914,40.2653384,-75.2275678,2.0,5,1,"Financial Services, Banks & Credit Unions"
hG7-EjkWG067DzNkzGjagg,Citadel Credit Union,Thorndale,PA,19372,39.9951003,-75.7618309,3.5,7,1,"Banks & Credit Unions, Financial Services"
7NpB0S8qd26rLVenswDtWw,Westmark Credit Union,Meridian,ID,83642,43.5892143,-116.3539078,2.5,6,1,"Financial Services, Banks & Credit Unions"
dTUoJr7XqWGX4ijtXzq7-g,TD Bank,Philadelphia,PA,19148,39.9229962341,-75.169792046,2.5,19,1,"Financial Services, Banks & Credit Unions"
Y7b3xwAU6MOkuQwOKVqLjg,United Federal Credit Union,Reno,NV,89523,39.5180766,-119.8870795,3.5,10,1,"Home Services, Banks & Credit Unions, Real Estate, Mortgage Brokers, Financial Services"
KTqtNZTNVyVCdQ5LCpOLMA,U.S. Bank Branch,Smyrna,TN,37167,35.9860942,-86.547489,1.5,8,1,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Financial Advising, Home Services, Real Estate"
k9TX0DT-WNz2S741tiwSSA,Hancock Whitney,New Orleans,LA,70115,29.9167017,-90.11417991,2.5,8,1,"Financial Services, Banks & Credit Unions"
cy0N7IXe2Rh5XtYzFc821Q,Chase Bank,Valrico,FL,33596,27.892156,-82.243094,1.0,5,1,"Financial Services, Banks & Credit Unions"
m254A9d-dpd0AuVCIo_JVw,Pima Federal Credit Union,Tucson,AZ,85705,32.2748841,-110.9713872,2.5,9,1,"Banks & Credit Unions, Financial Services"
RG7PcKJDqmqrVxYxG1brAA,Bank of America Financial Center,Nashville,TN,37115,36.254047416,-86.716704585,2.5,5,1,"Banks & Credit Unions, Financial Services"
tQtE7g5EAc0wVSlj0zqn3A,Chase Bank,Carmel,IN,46032,39.9705053,-86.1560310423,3.5,6,0,"Banks & Credit Unions, Financial Services"
ogyPLdCxVld-st_nFevK7g,Suncoast Credit Union,Valrico,FL,33596,27.8959955,-82.2450454,2.5,5,1,"Banks & Credit Unions, Automotive, Auto Loan Providers, Financial Services, Investing"
5UGa8khAIbN9eRArS-zJSA,Tom DeBerry - State Farm Insurance Agent,Tucson,AZ,85715,32.2510894,-110.8339878,4.5,5,1,"Home & Rental Insurance, Auto Insurance, Financial Services, Life Insurance, Banks & Credit Unions, Insurance"
sepj1hKUIbvZ_U36SKu94w,Sean Zalmanoff - USA Mortgage,Saint Louis,MO,63139,38.6287962,-90.2867485,5.0,13,1,"Real Estate, Home Services, Banks & Credit Unions, Mortgage Brokers, Financial Services, Mortgage Lenders, Real Estate Services"
1tsKceJuY-0KD7V-JavtNA,PNC Bank,Philadelphia,PA,19130,39.962497,-75.171542,3.5,8,1,"Financial Services, Banks & Credit Unions, Mortgage Brokers, Real Estate, Home Services, Investing"
0VTLCGWSq4GRi5fLg62Jjg,Greater Nevada Credit Union,Reno,NV,89511,39.4650856,-119.7820048,2.0,80,1,"Financial Advising, Automotive, Financial Services, Banks & Credit Unions, Auto Loan Providers, Investing"
_RnPVo0YHTHT6MHX4StB4A,Hughes Federal Credit Union,Tucson,AZ,85747,32.0876709218,-110.7733433704,2.0,7,1,"Banks & Credit Unions, Financial Services, Mortgage Lenders, Mortgage Brokers, Real Estate, Home Services, Financial Advising"
TuARKAfI5I3rIaBIkfUZBw,Ed Attlesey - State Farm Insurance Agent,Goleta,CA,93117,34.4397622,-119.8370126,4.5,6,1,"Banks & Credit Unions, Home & Rental Insurance, Auto Insurance, Life Insurance, Financial Services, Insurance"
3NpUdrR3UlxmmM0ObGZdGQ,Wells Fargo Bank,Exton,PA,19341,40.0275318186,-75.6289796906,2.5,5,1,"Banks & Credit Unions, Financial Services"
