business_id,date,hour,time
pDIIyDDRuB8sg4vc56d_WQ,2017-03-04,17,17:24:53
pDIIyDDRuB8sg4vc56d_WQ,2017-03-08,17,17:46:29
pDIIyDDRuB8sg4vc56d_WQ,2017-03-14,17,17:26:04
pDIIyDDRuB8sg4vc56d_WQ,2017-03-20,16,16:21:35
pDIIyDDRuB8sg4vc56d_WQ,2017-04-04,15,15:31:58
pDIIyDDRuB8sg4vc56d_WQ,2017-04-08,14,14:09:35
pDIIyDDRuB8sg4vc56d_WQ,2017-04-12,14,14:40:22
pDIIyDDRuB8sg4vc56d_WQ,2017-04-17,15,15:40:20
pDIIyDDRuB8sg4vc56d_WQ,2017-05-01,15,15:59:16
pDIIyDDRuB8sg4vc56d_WQ,2017-05-04,15,15:59:16
pDIIyDDRuB8sg4vc56d_WQ,2017-05-18,16,16:50:30
pDIIyDDRuB8sg4vc56d_WQ,2017-05-30,15,15:57:47
pDIIyDDRuB8sg4vc56d_WQ,2017-06-13,15,15:49:34
pDIIyDDRuB8sg4vc56d_WQ,2017-06-19,16,16:58:17
pDIIyDDRuB8sg4vc56d_WQ,2017-07-05,15,15:10:42
pDIIyDDRuB8sg4vc56d_WQ,2017-07-19,19,19:04:40
pDIIyDDRuB8sg4vc56d_WQ,2017-07-24,14,14:34:39
pDIIyDDRuB8sg4vc56d_WQ,2017-08-05,15,15:20:08
pDIIyDDRuB8sg4vc56d_WQ,2017-08-24,15,15:02:26
pDIIyDDRuB8sg4vc56d_WQ,2017-09-01,17,17:35:42
pDIIyDDRuB8sg4vc56d_WQ,2017-09-05,16,16:47:38
pDIIyDDRuB8sg4vc56d_WQ,2017-09-15,14,14:40:12
pDIIyDDRuB8sg4vc56d_WQ,2017-09-22,14,14:35:08
pDIIyDDRuB8sg4vc56d_WQ,2017-10-02,15,15:27:14
pDIIyDDRuB8sg4vc56d_WQ,2017-10-12,21,21:39:35
pDIIyDDRuB8sg4vc56d_WQ,2017-10-20,15,15:20:45
pDIIyDDRuB8sg4vc56d_WQ,2017-11-16,15,15:45:57
pDIIyDDRuB8sg4vc56d_WQ,2017-11-29,15,15:48:42
pDIIyDDRuB8sg4vc56d_WQ,2017-12-04,15,15:31:32
pDIIyDDRuB8sg4vc56d_WQ,2018-03-22,15,15:28:20
pDIIyDDRuB8sg4vc56d_WQ,2018-06-25,14,14:45:59
pDIIyDDRuB8sg4vc56d_WQ,2018-11-19,19,19:13:47
pDIIyDDRuB8sg4vc56d_WQ,2021-07-06,17,17:36:14
pDYgX68mqnCVoI54VrRCnQ,2014-07-04,16,16:34:02
pDYgX68mqnCVoI54VrRCnQ,2019-10-24,3,03:32:19
pDYgX68mqnCVoI54VrRCnQ,2019-10-24,21,21:13:47
pDYgX68mqnCVoI54VrRCnQ,2019-11-07,20,20:47:18
pDYgX68mqnCVoI54VrRCnQ,2019-11-23,23,23:14:07
pDYgX68mqnCVoI54VrRCnQ,2019-12-19,17,17:47:41
pDYgX68mqnCVoI54VrRCnQ,2019-12-24,0,00:49:07
pDYgX68mqnCVoI54VrRCnQ,2019-12-27,17,17:59:43
pDYgX68mqnCVoI54VrRCnQ,2020-01-13,17,17:36:26
pDYgX68mqnCVoI54VrRCnQ,2020-01-23,22,22:50:51
pDYgX68mqnCVoI54VrRCnQ,2020-01-30,23,23:20:30
pDYgX68mqnCVoI54VrRCnQ,2020-02-26,22,22:49:19
pDYgX68mqnCVoI54VrRCnQ,2020-03-14,1,01:29:42
pDYgX68mqnCVoI54VrRCnQ,2020-04-07,23,23:30:07
pDYgX68mqnCVoI54VrRCnQ,2020-04-21,0,00:12:00
pDYgX68mqnCVoI54VrRCnQ,2021-07-27,22,22:49:46
pDYgX68mqnCVoI54VrRCnQ,2021-09-08,23,23:03:58
pDYgX68mqnCVoI54VrRCnQ,2021-10-03,0,00:40:09
pDYgX68mqnCVoI54VrRCnQ,2021-10-17,20,20:36:45
pDYgX68mqnCVoI54VrRCnQ,2021-12-17,21,21:19:27
pEUrn22p1J_N86sr9dBkCQ,2013-02-05,21,21:01:06
pEUrn22p1J_N86sr9dBkCQ,2013-04-04,17,17:09:34
pEUrn22p1J_N86sr9dBkCQ,2013-05-14,22,22:27:12
pEUrn22p1J_N86sr9dBkCQ,2013-09-12,19,19:01:54
pEUrn22p1J_N86sr9dBkCQ,2013-09-14,17,17:41:41
pEUrn22p1J_N86sr9dBkCQ,2015-05-20,16,16:58:46
pEUrn22p1J_N86sr9dBkCQ,2018-03-01,19,19:04:03
pEUrn22p1J_N86sr9dBkCQ,2019-07-25,12,12:35:16
pSP8Wu0AsORY1YQuTdgKxg,2011-09-09,16,16:09:14
pSP8Wu0AsORY1YQuTdgKxg,2011-09-20,15,15:50:38
pSP8Wu0AsORY1YQuTdgKxg,2011-10-04,16,16:08:27
pSP8Wu0AsORY1YQuTdgKxg,2011-10-18,15,15:58:24
pSP8Wu0AsORY1YQuTdgKxg,2011-11-15,16,16:41:16
pSP8Wu0AsORY1YQuTdgKxg,2011-11-29,0,00:10:16
pSP8Wu0AsORY1YQuTdgKxg,2011-12-14,16,16:29:29
pSP8Wu0AsORY1YQuTdgKxg,2012-01-03,17,17:43:28
pSP8Wu0AsORY1YQuTdgKxg,2012-01-10,16,16:02:54
pSP8Wu0AsORY1YQuTdgKxg,2012-02-07,16,16:33:43
pSP8Wu0AsORY1YQuTdgKxg,2012-02-22,16,16:52:28
pSP8Wu0AsORY1YQuTdgKxg,2012-03-06,16,16:22:33
pSP8Wu0AsORY1YQuTdgKxg,2012-04-03,16,16:12:02
pSP8Wu0AsORY1YQuTdgKxg,2012-04-18,16,16:02:29
pSP8Wu0AsORY1YQuTdgKxg,2012-05-01,16,16:01:57
pSP8Wu0AsORY1YQuTdgKxg,2012-05-15,0,00:22:37
pSP8Wu0AsORY1YQuTdgKxg,2012-05-22,15,15:57:12
pSP8Wu0AsORY1YQuTdgKxg,2012-06-20,16,16:21:46
pSP8Wu0AsORY1YQuTdgKxg,2012-12-14,18,18:19:32
pSP8Wu0AsORY1YQuTdgKxg,2013-03-15,19,19:18:55
pSP8Wu0AsORY1YQuTdgKxg,2013-05-17,23,23:51:35
pSP8Wu0AsORY1YQuTdgKxg,2013-05-21,18,18:31:26
pSP8Wu0AsORY1YQuTdgKxg,2017-07-02,15,15:08:48
pSP8Wu0AsORY1YQuTdgKxg,2017-09-10,16,16:12:57
pSP8Wu0AsORY1YQuTdgKxg,2018-06-15,22,22:58:34
pUbQuT1A7HLxdVIUBAsS2g,2012-05-08,18,18:20:16
pUbQuT1A7HLxdVIUBAsS2g,2012-12-17,19,19:08:17
pUbQuT1A7HLxdVIUBAsS2g,2013-06-04,20,20:24:46
pUbQuT1A7HLxdVIUBAsS2g,2013-07-17,19,19:06:47
pUbQuT1A7HLxdVIUBAsS2g,2013-08-06,18,18:32:21
pUbQuT1A7HLxdVIUBAsS2g,2013-09-05,18,18:37:51
pUbQuT1A7HLxdVIUBAsS2g,2013-10-08,17,17:06:45
pUbQuT1A7HLxdVIUBAsS2g,2013-11-06,18,18:19:43
pUbQuT1A7HLxdVIUBAsS2g,2013-12-04,17,17:44:31
pUbQuT1A7HLxdVIUBAsS2g,2014-01-13,20,20:51:43
pUbQuT1A7HLxdVIUBAsS2g,2014-02-06,20,20:38:11
pUbQuT1A7HLxdVIUBAsS2g,2015-06-30,18,18:35:00
pX_oxSP0CMBLSSA4qwF5hw,2011-01-24,3,03:07:46
pX_oxSP0CMBLSSA4qwF5hw,2014-04-03,12,12:33:11
pX_oxSP0CMBLSSA4qwF5hw,2014-04-26,14,14:07:48
pX_oxSP0CMBLSSA4qwF5hw,2015-03-30,12,12:51:38
pX_oxSP0CMBLSSA4qwF5hw,2016-06-02,19,19:46:19
pX_oxSP0CMBLSSA4qwF5hw,2016-07-26,20,20:09:57
pX_oxSP0CMBLSSA4qwF5hw,2016-08-02,19,19:42:47
pX_oxSP0CMBLSSA4qwF5hw,2016-08-23,13,13:34:56
pX_oxSP0CMBLSSA4qwF5hw,2016-10-29,12,12:19:17
pX_oxSP0CMBLSSA4qwF5hw,2016-11-28,20,20:48:47
pX_oxSP0CMBLSSA4qwF5hw,2016-12-03,14,14:51:20
pX_oxSP0CMBLSSA4qwF5hw,2017-03-04,14,14:39:10
pX_oxSP0CMBLSSA4qwF5hw,2017-03-24,12,12:56:50
pX_oxSP0CMBLSSA4qwF5hw,2017-04-17,12,12:29:15
pX_oxSP0CMBLSSA4qwF5hw,2017-05-06,14,14:17:00
pX_oxSP0CMBLSSA4qwF5hw,2017-06-10,14,14:33:45
pX_oxSP0CMBLSSA4qwF5hw,2017-07-24,14,14:15:05
pX_oxSP0CMBLSSA4qwF5hw,2017-08-05,13,13:07:54
pX_oxSP0CMBLSSA4qwF5hw,2017-10-31,13,13:26:31
pX_oxSP0CMBLSSA4qwF5hw,2018-01-27,14,14:44:45
pX_oxSP0CMBLSSA4qwF5hw,2018-02-03,14,14:22:38
pX_oxSP0CMBLSSA4qwF5hw,2018-02-17,14,14:03:34
pX_oxSP0CMBLSSA4qwF5hw,2018-02-24,14,14:23:43
pX_oxSP0CMBLSSA4qwF5hw,2018-03-17,13,13:57:15
pX_oxSP0CMBLSSA4qwF5hw,2018-07-13,13,13:41:25
pX_oxSP0CMBLSSA4qwF5hw,2018-08-12,16,16:08:29
pX_oxSP0CMBLSSA4qwF5hw,2018-08-18,13,13:19:33
pX_oxSP0CMBLSSA4qwF5hw,2018-09-15,14,14:30:59
pX_oxSP0CMBLSSA4qwF5hw,2018-09-24,12,12:56:12
pX_oxSP0CMBLSSA4qwF5hw,2019-01-05,14,14:56:12
pX_oxSP0CMBLSSA4qwF5hw,2019-02-08,19,19:35:45
pX_oxSP0CMBLSSA4qwF5hw,2019-02-16,13,13:58:22
pX_oxSP0CMBLSSA4qwF5hw,2019-03-30,13,13:25:40
pX_oxSP0CMBLSSA4qwF5hw,2019-06-18,18,18:49:23
pX_oxSP0CMBLSSA4qwF5hw,2019-06-29,12,12:55:34
pX_oxSP0CMBLSSA4qwF5hw,2019-07-11,23,23:14:45
pX_oxSP0CMBLSSA4qwF5hw,2019-07-27,13,13:10:22
pX_oxSP0CMBLSSA4qwF5hw,2019-08-29,22,22:39:06
pX_oxSP0CMBLSSA4qwF5hw,2019-10-18,21,21:06:15
pX_oxSP0CMBLSSA4qwF5hw,2019-11-06,19,19:56:59
pX_oxSP0CMBLSSA4qwF5hw,2020-03-28,15,15:59:55
pX_oxSP0CMBLSSA4qwF5hw,2020-07-07,16,16:23:34
pX_oxSP0CMBLSSA4qwF5hw,2020-09-26,13,13:41:32
pX_oxSP0CMBLSSA4qwF5hw,2021-04-24,13,13:40:06
pX_oxSP0CMBLSSA4qwF5hw,2021-07-10,14,14:25:19
pYsc8AtDXRXKQ8kHVuXVUQ,2014-04-13,15,15:26:12
pYsc8AtDXRXKQ8kHVuXVUQ,2014-04-20,15,15:47:30
pYsc8AtDXRXKQ8kHVuXVUQ,2014-12-01,15,15:13:39
pYsc8AtDXRXKQ8kHVuXVUQ,2014-12-02,13,13:18:38
pYsc8AtDXRXKQ8kHVuXVUQ,2015-02-20,21,21:18:42
pYsc8AtDXRXKQ8kHVuXVUQ,2016-05-23,21,21:07:29
pYsc8AtDXRXKQ8kHVuXVUQ,2016-06-02,23,23:46:45
pYsc8AtDXRXKQ8kHVuXVUQ,2017-03-01,14,14:00:04
pYsc8AtDXRXKQ8kHVuXVUQ,2017-08-03,17,17:38:19
pYsc8AtDXRXKQ8kHVuXVUQ,2018-09-22,13,13:55:21
pYsc8AtDXRXKQ8kHVuXVUQ,2018-12-20,15,15:01:01
pYsc8AtDXRXKQ8kHVuXVUQ,2019-01-25,13,13:58:57
pYsc8AtDXRXKQ8kHVuXVUQ,2019-02-23,17,17:15:15
pYsc8AtDXRXKQ8kHVuXVUQ,2020-02-07,18,18:27:05
paoYG3VEjW5OwVXVbQobJw,2012-06-01,21,21:14:58
paoYG3VEjW5OwVXVbQobJw,2012-06-29,19,19:23:46
paoYG3VEjW5OwVXVbQobJw,2013-03-12,13,13:29:20
paoYG3VEjW5OwVXVbQobJw,2014-11-22,17,17:19:07
paoYG3VEjW5OwVXVbQobJw,2015-09-04,17,17:39:03
paoYG3VEjW5OwVXVbQobJw,2017-07-29,20,20:52:12
peLioqsiN9XEG3F4ANa2-Q,2013-10-04,18,18:15:35
peLioqsiN9XEG3F4ANa2-Q,2014-04-18,1,01:12:10
peLioqsiN9XEG3F4ANa2-Q,2014-04-23,15,15:40:19
peLioqsiN9XEG3F4ANa2-Q,2014-05-14,20,20:49:09
peLioqsiN9XEG3F4ANa2-Q,2015-03-27,21,21:43:28
peLioqsiN9XEG3F4ANa2-Q,2015-07-09,20,20:41:32
peLioqsiN9XEG3F4ANa2-Q,2015-07-20,20,20:51:34
peLioqsiN9XEG3F4ANa2-Q,2015-08-01,14,14:23:08
peLioqsiN9XEG3F4ANa2-Q,2015-10-02,20,20:36:04
peLioqsiN9XEG3F4ANa2-Q,2015-11-17,21,21:44:40
peLioqsiN9XEG3F4ANa2-Q,2015-11-25,21,21:31:22
peLioqsiN9XEG3F4ANa2-Q,2015-12-18,22,22:15:17
peLioqsiN9XEG3F4ANa2-Q,2016-03-03,17,17:41:56
peLioqsiN9XEG3F4ANa2-Q,2016-05-09,16,16:44:11
peLioqsiN9XEG3F4ANa2-Q,2016-06-10,21,21:31:20
peLioqsiN9XEG3F4ANa2-Q,2016-06-24,21,21:39:24
peLioqsiN9XEG3F4ANa2-Q,2016-07-08,21,21:44:10
peLioqsiN9XEG3F4ANa2-Q,2016-10-07,21,21:03:09
peLioqsiN9XEG3F4ANa2-Q,2016-10-14,17,17:44:37
peLioqsiN9XEG3F4ANa2-Q,2017-07-14,17,17:12:11
peLioqsiN9XEG3F4ANa2-Q,2017-08-09,20,20:46:55
peLioqsiN9XEG3F4ANa2-Q,2017-12-08,22,22:38:58
pejXBPcfrkzGg8QjLQFmYg,2015-02-03,17,17:13:12
pejXBPcfrkzGg8QjLQFmYg,2016-08-05,19,19:44:14
pejXBPcfrkzGg8QjLQFmYg,2019-03-28,16,16:28:17
piHWXIo_pGoNP0K3GAtwHw,2010-09-02,22,22:13:37
piHWXIo_pGoNP0K3GAtwHw,2011-04-02,19,19:54:09
piHWXIo_pGoNP0K3GAtwHw,2011-06-07,15,15:58:37
piHWXIo_pGoNP0K3GAtwHw,2011-06-27,20,20:50:04
piHWXIo_pGoNP0K3GAtwHw,2011-10-03,18,18:48:18
piHWXIo_pGoNP0K3GAtwHw,2011-10-04,2,02:29:13
piHWXIo_pGoNP0K3GAtwHw,2011-10-15,9,09:17:21
piHWXIo_pGoNP0K3GAtwHw,2011-10-15,16,16:28:47
piHWXIo_pGoNP0K3GAtwHw,2011-10-17,17,17:18:19
piHWXIo_pGoNP0K3GAtwHw,2011-10-19,16,16:34:08
piHWXIo_pGoNP0K3GAtwHw,2011-10-24,19,19:13:12
piHWXIo_pGoNP0K3GAtwHw,2011-10-25,19,19:48:53
piHWXIo_pGoNP0K3GAtwHw,2011-11-01,15,15:07:10
piHWXIo_pGoNP0K3GAtwHw,2011-11-04,18,18:29:27
piHWXIo_pGoNP0K3GAtwHw,2011-11-30,1,01:40:07
piHWXIo_pGoNP0K3GAtwHw,2011-12-07,0,00:59:07
piHWXIo_pGoNP0K3GAtwHw,2011-12-08,2,02:20:32
piHWXIo_pGoNP0K3GAtwHw,2011-12-13,12,12:03:52
piHWXIo_pGoNP0K3GAtwHw,2011-12-15,7,07:47:01
piHWXIo_pGoNP0K3GAtwHw,2011-12-16,16,16:49:49
piHWXIo_pGoNP0K3GAtwHw,2011-12-17,20,20:08:20
piHWXIo_pGoNP0K3GAtwHw,2011-12-18,19,19:21:00
piHWXIo_pGoNP0K3GAtwHw,2011-12-19,7,07:23:52
piHWXIo_pGoNP0K3GAtwHw,2011-12-23,0,00:38:22
piHWXIo_pGoNP0K3GAtwHw,2012-01-14,19,19:11:08
piHWXIo_pGoNP0K3GAtwHw,2012-02-04,21,21:13:25
piHWXIo_pGoNP0K3GAtwHw,2012-03-12,0,00:36:41
piHWXIo_pGoNP0K3GAtwHw,2012-04-09,18,18:16:14
piHWXIo_pGoNP0K3GAtwHw,2012-05-26,16,16:23:42
piHWXIo_pGoNP0K3GAtwHw,2012-07-07,3,03:07:49
piHWXIo_pGoNP0K3GAtwHw,2012-07-13,22,22:07:02
piHWXIo_pGoNP0K3GAtwHw,2012-08-08,18,18:44:08
piHWXIo_pGoNP0K3GAtwHw,2013-01-22,15,15:16:57
piHWXIo_pGoNP0K3GAtwHw,2013-04-02,22,22:33:47
piHWXIo_pGoNP0K3GAtwHw,2013-06-21,2,02:42:05
piHWXIo_pGoNP0K3GAtwHw,2014-08-06,7,07:22:44
piHWXIo_pGoNP0K3GAtwHw,2015-11-18,23,23:33:21
piHWXIo_pGoNP0K3GAtwHw,2016-05-10,17,17:51:22
piHWXIo_pGoNP0K3GAtwHw,2016-06-22,0,00:12:35
piHWXIo_pGoNP0K3GAtwHw,2016-12-21,18,18:59:35
piHWXIo_pGoNP0K3GAtwHw,2017-01-13,17,17:11:17
piHWXIo_pGoNP0K3GAtwHw,2017-01-27,22,22:00:58
piHWXIo_pGoNP0K3GAtwHw,2017-08-17,19,19:36:58
piHWXIo_pGoNP0K3GAtwHw,2017-09-02,19,19:11:15
piHWXIo_pGoNP0K3GAtwHw,2019-07-03,20,20:54:19
pkc3G9rUGLlNSRrxskGwtA,2011-01-28,17,17:13:30
pkc3G9rUGLlNSRrxskGwtA,2011-04-29,0,00:21:37
pkc3G9rUGLlNSRrxskGwtA,2011-06-10,22,22:57:01
pkc3G9rUGLlNSRrxskGwtA,2011-07-10,20,20:33:27
pkc3G9rUGLlNSRrxskGwtA,2011-08-17,22,22:57:20
pkc3G9rUGLlNSRrxskGwtA,2011-11-22,20,20:50:35
pkc3G9rUGLlNSRrxskGwtA,2013-01-04,21,21:58:16
pkc3G9rUGLlNSRrxskGwtA,2013-01-15,15,15:32:37
pkc3G9rUGLlNSRrxskGwtA,2013-03-15,13,13:35:26
pkc3G9rUGLlNSRrxskGwtA,2013-08-08,18,18:26:00
pkc3G9rUGLlNSRrxskGwtA,2014-05-17,16,16:59:33
pkc3G9rUGLlNSRrxskGwtA,2014-09-27,22,22:13:39
pkc3G9rUGLlNSRrxskGwtA,2015-01-29,23,23:04:13
pkc3G9rUGLlNSRrxskGwtA,2016-03-30,13,13:43:21
pkz0ctu2Nccjznsx_ihr7Q,2010-12-13,20,20:00:43
pkz0ctu2Nccjznsx_ihr7Q,2011-01-02,19,19:49:46
pkz0ctu2Nccjznsx_ihr7Q,2011-03-16,21,21:30:36
pkz0ctu2Nccjznsx_ihr7Q,2011-08-03,18,18:11:21
pkz0ctu2Nccjznsx_ihr7Q,2011-08-26,23,23:13:50
pkz0ctu2Nccjznsx_ihr7Q,2011-10-24,18,18:34:33
pkz0ctu2Nccjznsx_ihr7Q,2011-12-09,22,22:41:14
pkz0ctu2Nccjznsx_ihr7Q,2011-12-28,22,22:14:08
pkz0ctu2Nccjznsx_ihr7Q,2011-12-31,5,05:44:32
pkz0ctu2Nccjznsx_ihr7Q,2012-01-20,19,19:49:33
pkz0ctu2Nccjznsx_ihr7Q,2012-02-03,23,23:40:40
pkz0ctu2Nccjznsx_ihr7Q,2012-02-18,21,21:01:06
pkz0ctu2Nccjznsx_ihr7Q,2012-03-10,18,18:15:41
pkz0ctu2Nccjznsx_ihr7Q,2012-05-31,22,22:23:08
pkz0ctu2Nccjznsx_ihr7Q,2012-07-16,18,18:18:56
pkz0ctu2Nccjznsx_ihr7Q,2012-09-29,16,16:33:43
pkz0ctu2Nccjznsx_ihr7Q,2012-10-12,17,17:17:43
pkz0ctu2Nccjznsx_ihr7Q,2012-10-20,20,20:36:37
pkz0ctu2Nccjznsx_ihr7Q,2012-11-22,0,00:18:10
pkz0ctu2Nccjznsx_ihr7Q,2012-12-09,20,20:08:39
pkz0ctu2Nccjznsx_ihr7Q,2013-01-27,20,20:59:21
pkz0ctu2Nccjznsx_ihr7Q,2013-04-07,17,17:14:28
pkz0ctu2Nccjznsx_ihr7Q,2013-08-14,18,18:56:19
pkz0ctu2Nccjznsx_ihr7Q,2013-10-05,16,16:29:42
pkz0ctu2Nccjznsx_ihr7Q,2014-01-10,23,23:27:28
pkz0ctu2Nccjznsx_ihr7Q,2014-02-22,1,01:39:16
pkz0ctu2Nccjznsx_ihr7Q,2014-03-25,22,22:44:03
pkz0ctu2Nccjznsx_ihr7Q,2014-03-30,16,16:00:54
pkz0ctu2Nccjznsx_ihr7Q,2014-04-12,17,17:11:35
pkz0ctu2Nccjznsx_ihr7Q,2014-04-26,21,21:34:42
pkz0ctu2Nccjznsx_ihr7Q,2014-05-01,22,22:58:18
pkz0ctu2Nccjznsx_ihr7Q,2014-05-30,0,00:20:31
pkz0ctu2Nccjznsx_ihr7Q,2014-05-31,19,19:35:30
pkz0ctu2Nccjznsx_ihr7Q,2014-06-25,2,02:08:39
pkz0ctu2Nccjznsx_ihr7Q,2014-06-25,21,21:37:30
pkz0ctu2Nccjznsx_ihr7Q,2014-07-11,15,15:35:29
pkz0ctu2Nccjznsx_ihr7Q,2014-07-11,19,19:52:37
pkz0ctu2Nccjznsx_ihr7Q,2014-07-15,18,18:53:17
pkz0ctu2Nccjznsx_ihr7Q,2014-07-31,23,23:11:00
pkz0ctu2Nccjznsx_ihr7Q,2014-08-20,22,22:12:06
pkz0ctu2Nccjznsx_ihr7Q,2014-11-20,19,19:15:09
pkz0ctu2Nccjznsx_ihr7Q,2015-05-29,19,19:13:34
pkz0ctu2Nccjznsx_ihr7Q,2015-06-23,15,15:20:18
pkz0ctu2Nccjznsx_ihr7Q,2016-01-09,20,20:55:24
pkz0ctu2Nccjznsx_ihr7Q,2018-07-12,2,02:43:58
pkz0ctu2Nccjznsx_ihr7Q,2020-09-16,19,19:30:54
pmWSltqll125oV1f4yikBA,2011-03-15,19,19:59:46
pmWSltqll125oV1f4yikBA,2011-03-29,18,18:49:14
pmWSltqll125oV1f4yikBA,2011-04-28,16,16:19:30
pmWSltqll125oV1f4yikBA,2011-05-31,16,16:30:50
pmWSltqll125oV1f4yikBA,2011-07-08,16,16:38:08
pmWSltqll125oV1f4yikBA,2011-08-03,16,16:28:28
pmWSltqll125oV1f4yikBA,2011-08-31,17,17:53:04
pmWSltqll125oV1f4yikBA,2011-09-19,17,17:18:11
pmWSltqll125oV1f4yikBA,2011-10-18,17,17:14:38
pmWSltqll125oV1f4yikBA,2011-12-12,22,22:48:07
pmWSltqll125oV1f4yikBA,2012-01-28,23,23:52:57
pmWSltqll125oV1f4yikBA,2012-03-21,16,16:21:31
pmWSltqll125oV1f4yikBA,2012-03-30,18,18:55:46
pmWSltqll125oV1f4yikBA,2012-04-02,18,18:58:32
pmWSltqll125oV1f4yikBA,2012-04-06,17,17:48:46
pmWSltqll125oV1f4yikBA,2012-04-09,23,23:55:26
pmWSltqll125oV1f4yikBA,2012-05-01,22,22:58:36
pmWSltqll125oV1f4yikBA,2012-05-07,22,22:37:37
pmWSltqll125oV1f4yikBA,2012-05-12,18,18:54:11
pmWSltqll125oV1f4yikBA,2012-05-30,23,23:21:09
pmWSltqll125oV1f4yikBA,2012-07-03,22,22:42:44
pmWSltqll125oV1f4yikBA,2012-07-05,21,21:41:59
pmWSltqll125oV1f4yikBA,2012-07-06,23,23:33:09
pmWSltqll125oV1f4yikBA,2012-07-10,20,20:45:14
pmWSltqll125oV1f4yikBA,2012-07-11,16,16:44:52
pmWSltqll125oV1f4yikBA,2012-07-12,20,20:18:07
pmWSltqll125oV1f4yikBA,2012-08-30,23,23:55:10
pmWSltqll125oV1f4yikBA,2012-09-08,3,03:55:06
pmWSltqll125oV1f4yikBA,2013-08-08,22,22:59:19
pmWSltqll125oV1f4yikBA,2014-01-24,22,22:02:49
pmWSltqll125oV1f4yikBA,2014-04-25,19,19:19:03
pmWSltqll125oV1f4yikBA,2014-07-01,22,22:25:40
pmWSltqll125oV1f4yikBA,2014-08-27,20,20:07:47
pmWSltqll125oV1f4yikBA,2014-08-28,20,20:19:40
pmWSltqll125oV1f4yikBA,2014-09-08,20,20:11:46
pmWSltqll125oV1f4yikBA,2014-11-06,19,19:55:56
pmWSltqll125oV1f4yikBA,2015-01-10,0,00:28:05
pmWSltqll125oV1f4yikBA,2015-01-14,0,00:10:28
pmWSltqll125oV1f4yikBA,2015-01-14,21,21:17:55
pmWSltqll125oV1f4yikBA,2015-01-29,20,20:26:28
pmWSltqll125oV1f4yikBA,2015-02-05,19,19:49:44
pmWSltqll125oV1f4yikBA,2015-02-12,0,00:51:13
pmWSltqll125oV1f4yikBA,2015-02-20,1,01:32:20
pmWSltqll125oV1f4yikBA,2015-02-23,22,22:37:24
pmWSltqll125oV1f4yikBA,2015-02-27,15,15:18:13
pmWSltqll125oV1f4yikBA,2015-03-10,22,22:59:50
pmWSltqll125oV1f4yikBA,2015-03-13,21,21:19:08
pmWSltqll125oV1f4yikBA,2015-03-24,2,02:14:13
pmWSltqll125oV1f4yikBA,2015-03-24,22,22:59:22
pmWSltqll125oV1f4yikBA,2015-03-25,23,23:49:28
pmWSltqll125oV1f4yikBA,2015-03-31,22,22:53:48
pmWSltqll125oV1f4yikBA,2015-04-02,18,18:34:41
pmWSltqll125oV1f4yikBA,2015-04-09,20,20:40:45
pmWSltqll125oV1f4yikBA,2015-04-13,23,23:18:37
pmWSltqll125oV1f4yikBA,2015-04-16,21,21:12:47
pmWSltqll125oV1f4yikBA,2015-04-17,22,22:55:53
pmWSltqll125oV1f4yikBA,2015-05-04,22,22:52:22
pmWSltqll125oV1f4yikBA,2015-05-20,0,00:18:56
pmWSltqll125oV1f4yikBA,2015-05-20,23,23:53:28
pmWSltqll125oV1f4yikBA,2015-05-29,23,23:48:11
pmWSltqll125oV1f4yikBA,2015-06-05,0,00:38:32
pmWSltqll125oV1f4yikBA,2015-07-11,19,19:55:22
pmWSltqll125oV1f4yikBA,2015-08-07,20,20:39:25
pmWSltqll125oV1f4yikBA,2016-03-07,19,19:01:04
pmWSltqll125oV1f4yikBA,2016-03-21,16,16:46:10
pmWSltqll125oV1f4yikBA,2016-05-27,20,20:20:14
pmWSltqll125oV1f4yikBA,2016-06-01,21,21:38:32
pmWSltqll125oV1f4yikBA,2016-10-31,17,17:25:59
pmWSltqll125oV1f4yikBA,2017-03-12,1,01:25:11
pmWSltqll125oV1f4yikBA,2017-04-04,16,16:21:05
pmWSltqll125oV1f4yikBA,2017-05-16,1,01:19:01
pmWSltqll125oV1f4yikBA,2017-05-29,18,18:11:59
pmWSltqll125oV1f4yikBA,2017-06-10,1,01:02:41
pmWSltqll125oV1f4yikBA,2017-06-28,19,19:39:39
pmWSltqll125oV1f4yikBA,2017-07-24,20,20:56:57
pmWSltqll125oV1f4yikBA,2017-10-02,18,18:54:53
pmWSltqll125oV1f4yikBA,2017-12-22,18,18:19:11
pmWSltqll125oV1f4yikBA,2019-04-27,16,16:42:53
q1lEp3kll5S5tom12SpcLg,2014-02-18,18,18:35:09
q1lEp3kll5S5tom12SpcLg,2014-08-30,21,21:15:58
q1lEp3kll5S5tom12SpcLg,2014-10-21,17,17:33:38
q1lEp3kll5S5tom12SpcLg,2015-01-07,18,18:45:01
q1lEp3kll5S5tom12SpcLg,2015-07-09,2,02:11:11
q1lEp3kll5S5tom12SpcLg,2015-09-25,20,20:22:56
q1lEp3kll5S5tom12SpcLg,2016-06-25,21,21:59:11
q1lEp3kll5S5tom12SpcLg,2017-04-13,18,18:49:38
q1lEp3kll5S5tom12SpcLg,2017-08-01,16,16:44:35
q1lEp3kll5S5tom12SpcLg,2017-12-23,14,14:38:26
