user_id,business_id,text,date,compliment_count,hour,time
Y5-FqLnqIQPtLid8wOJ0-Q,HG8gshWMFgzRJ7p5IToBMQ,Grasshopper-Ant Combo.,2013-09-14,0,17,17:13:42
DwaaafwryFbW7C4E1gU1AA,TGVd4J8H81innTaXm9BtTQ,Reminder- banks are closed Monday January 20 for holiday,2017-02-10,0,17,17:58:16
alF_72E35Q4bIsw5MXyZBQ,qIdJfQppCdD0ORRWH7tpyw,Great rates!,2011-12-02,0,16,16:46:38
A4YsDUocwpqCjtaMS32R6g,BTrBL0GRyaRtcXJCE521ZA,I like this small kiosk inside Save Mart,2017-06-17,0,18,18:25:27
ecGLcYkcEPYf6FkwcW3__g,HG8gshWMFgzRJ7p5IToBMQ,Seems to be the only Bank of America on the east side.,2012-04-26,0,1,01:14:58
Zp1o52IRl92dunmsfiT96g,hogWFqJWfGiukjea_KDEkA,Forget the lollipops!  There's a Keurig with a nice selection of coffee and tea.,2013-04-11,0,3,03:53:26
ASLIke5kbn7Z95wT_otaUQ,r5f0CQxxyjXEuK0e66sS7Q,My favorite bank,2012-10-04,0,18,18:00:41
dqucQwA-CHWhUczwqIxKKg,q5ElUql5jEsXjQdL-fLebQ,"Huge parking lot. Easy in/out. 
Great drive through",2016-06-02,0,15,15:13:17
ZH3PVSJ9OFcps-MXsJu09w,qdBUxBxgk0XDiA1esQHG9g,"My bank, love it! No fees, simple, and local.",2012-06-04,0,21,21:17:42
yqa2qWN6acpmDuDL3U61UA,T6ZkThYOGO4IMzIOZ6ZEnw,Multiple drive-up ATMs!,2015-07-06,0,18,18:20:27
j6MhudOkFIDNS90rHgAD7Q,iUbEzrvaq74ET-SAEayRzw,"Avoid on Fridays, line is long and slow!",2012-05-10,0,15,15:10:04
MB__JcUnxQDQ6u08HjQ1Bg,jhA20KJajtWPuduOtsmcBw,Don't use the drive thru when it's busy,2016-05-30,0,23,23:22:34
Ase_kJIYuT6yOsqqVPuWUA,jhA20KJajtWPuduOtsmcBw,There's a coin counter in the lobby... Sweet!!!!!!!,2014-03-14,1,20,20:24:52
8-rNGxz6RAXD-7BExw7sHQ,BO3fI2WDyv4sFEgsTud-MQ,Terrible customer service,2020-06-05,0,13,13:30:24
I4BbW4a19h2IItNOoToDgA,dxC52nnj4XQTtceWe8pSww,Has a drive through and an outside ATM,2010-12-19,0,18,18:51:59
zBddjtgsPCXM-q3pYIHRcg,EZ28kB-Su5kSvAr5ROsdOg,The drive through is SO SLOW,2015-06-23,0,21,21:37:13
Lp6jT2G9dxkOLF6g2_eoqA,2TntcEfIoBFAKhRDI153_A,Great LOCAL bank,2011-11-07,0,22,22:45:35
-KduD3wwydWDq2GrODh2tw,MFlPmdwoqOJCK9SLeaofwQ,ATM is down AGAIN!!!,2012-04-02,0,17,17:54:08
AWtpMObUIkkmJxObHelgWA,RgQswfN0mO0MljUgsp-W6g,Have a deposit slip ready!,2013-11-25,0,0,00:46:37
7uImU07iGJJYRqvbpt5XPQ,XNCWBhmbQwtFMs65INKm4Q,The best customer service hands down!,2015-11-07,0,18,18:48:35
ZXCGLSEIJfV_g_MbDs4CYQ,sXxZ2B4U3sOBIJMVsnai8Q,"Ugh, fees are too damn high!!!",2012-08-27,0,21,21:40:17
3WpjM_PfFAy0PGL6B30sYQ,CfkaqrJmtlhhczXFyJe51Q,"Drive - thru tellers available.  But if it's busy, go inside, no wait.  =)",2014-02-27,0,20,20:23:56
Pj7oG3izwwQrTQi07PBkyw,ZsgI8lk91_x1tUgLm9S2lA,No notary here!,2013-04-15,0,17,17:48:27
2M5nrxf_CBlu-y0lKoqGhQ,Er2yqqtb_PVtzXQ1pi0-Qw,Park near Macys for closest entrance. kiosk near Macy's.,2019-04-10,0,0,00:40:54
rkmsy8QUiG3FmkLPHW5ejw,SxPvOVLC4712u0iOxOSduQ,Jared is clearly blind. There is most definitely drive thru AND indoor ATM,2015-10-19,0,21,21:00:38
rdY18IKijUlkGavKlqdz7w,2cfzYVDUH_AA-aNg1N24Cw,2 Drive-thru ATMs,2016-01-13,0,23,23:34:40
SrJsc48P6qhkd2_j_3A2dw,YmOSm6QL23o_LivG_Gl7iw,"Money, money, money!!",2012-03-02,0,20,20:41:25
gBCGwqSBwM0VItHocjpzDg,0yirL_BZwywuACMaoDPAbQ,Good bank I feel safe using Chase.,2016-07-14,0,19,19:23:21
LMvGr9_gUrIwnD2iBS5MlQ,CtL6TAZ74N79Qs8WcVjdmQ,Negotiate removal of monthly fee they have doubled,2015-03-12,0,14,14:16:41
RMxvK_J_Pn3qWUxug8-8zw,qCQxC92xZv17sTZ6lk1wjQ,They have some great deals for Valentines Day,2014-02-14,0,0,00:17:28
qJlkKH6FwFS0m-b1sxh_hQ,kO9X6EQklZBeshBQsVayuw,Avoid it if at all possible. Go to Fishtown branch. Employees are nicer and smarter,2013-10-05,0,14,14:10:30
O1_mLC0sVAS2RqsfPZTiXg,-Q907y-mgLRlUN5Nb5Xygw,Car loans starting at 3.75%.,2011-08-12,0,18,18:53:56
x2dkFstjm-FmOOoIUArOwg,G_JKdNLy-0FQcKk18Aa21A,If you're a member bring you loose change here to use the coin machine for free. If you're not a member there is a fee.,2017-05-17,0,4,04:00:12
Ase_kJIYuT6yOsqqVPuWUA,lLigP3epurfPtLCls__XLw,they make up policies as the go... unbelievable!!!!,2017-08-30,0,17,17:58:48
bKmV0YAsxaY72zqyFY1Xig,rnIvR9CYTr6mIe4BthsaMw,Great outing!,2016-09-23,0,2,02:31:44
3UwKE2Tq-NnCdAV8MTi62A,Kcehah5eUGfqJRCg200wvg,Very helpful when your in a jam! It's quick and easy too!,2015-11-08,0,1,01:54:16
cN93_ljqcXPM-G3IVV-6qA,87lPsTkMSqVdOFpjfNrL8Q,Free accounts for active military!,2014-06-04,0,16,16:25:03
lUO6ba9f952pc-wlIpnpVA,ousH_YRzCvd-ak5Gob7UeA,This Suncoast FCU has both drive-thru & walk-up ATMs,2016-08-27,0,23,23:15:03
SYZVCsBMVHmhGRcdvNvA8w,0gBR11Mcjzxp_STvT3GEUw,Likes the way they are running these days. Excellent these days.,2016-09-02,0,21,21:17:43
5Y5KbsI5buMcNh2hTFaRpA,JtFWDgiSJXK8TLUFudsIIw,Event setup,2011-03-29,0,18,18:56:45
JW6oatjG0emUKzE6g664ew,nhCPGaboJ0kCXG8ZI7VgjQ,Who new the need for cash would grant we royal title. ;),2013-07-20,0,14,14:47:49
w-w-k-QXosIKQ8HQVwU6IQ,BO3fI2WDyv4sFEgsTud-MQ,Diagonal to a CVS. Excellent air conditioning.,2015-07-13,0,23,23:15:54
ceFHavITrot4UAW5DG54tA,T6ZkThYOGO4IMzIOZ6ZEnw,Free small safety box with certain accounts.,2016-03-01,0,21,21:56:20
SMGAlRjyfuYu-c-22zIyOg,yun2nAeTYhNeS7elvEetmw,"Now open til 6pm on Thurs & Fri, because they're now closed Sat's",2015-05-08,0,21,21:52:02
bGjjXHdlIJSvfHEq497OYw,iiwbC-2gHnTd_SlJ8HlPog,Excellent establishment !! Banking done RIGHT!!,2016-06-01,0,14,14:37:28
3ah8W60Vnb9RbAUnVcy26A,8KwTGwTWdw44RV8dpMIVzA,Deposit! Name add to account!,2012-08-29,0,23,23:57:47
PT2kDWAaJ7Hubcgun5-nAA,6bXqlXJ3kWMhbXqCjlOX9w,Great customer service,2018-01-11,0,16,16:33:12
7LmJ87EijrHcoYRu9WgoHg,_05DcCQmCP5aGnfCnI4r9Q,Who thinks of a bank cafe?,2011-04-24,0,22,22:57:38
B2_5dY0fXilZU2He76225A,ax927OZrfAX3a-DiGmkVHA,Never use the drive up window. They will ignore you.,2015-02-11,0,20,20:41:55
r0WkElB-Nr5xL5PlQHU3Tg,cRL1p2YtGqKazqlpPz4exQ,"I had to get something notarized and encountered Maggie, the nicest notary ever!  She came out before her shift started to help me, couldn't have been friendlier, and didn't even charge me.  Note to the bank manager, this woman needs a raise!",2012-12-10,0,16,16:51:09
TZkYdhp5G0RYTsYQBcaiDw,bYWJqyorz1Qg0VNRrrNxTA,This bank is much better than the one on Virginia.,2010-12-30,0,16,16:34:25
Ase_kJIYuT6yOsqqVPuWUA,IRYsLYCoRfLp2qDrSH-z8Q,No ATM access when the bank is closed,2014-06-26,0,15,15:13:13
a2r5WiBx5hehodpEgIT3_A,Q1-bq8MLTht0lqFx_pYuKg,"I had to deposit five checks. No customers. I asked teller, I had checks to deposit. I was asked do I live in Nevada. Ugh, yes, lol. She gave me a deposit to fill out. I go to this bank because the one at South Meadows is a tough parking lot. 
I exited and used the ATM. I had wanted to have the cashier do it because I had more checks than the deposit slip allowed. 
Why is Reno this way?",2017-04-21,0,19,19:06:11
jjMyRuveyZqqN1e9ntx8ew,kO9X6EQklZBeshBQsVayuw,Go to any other bank if you can.,2015-08-17,0,19,19:36:10
O1_mLC0sVAS2RqsfPZTiXg,-Q907y-mgLRlUN5Nb5Xygw,Getting money for the weekend. Nice Saturday hours.,2011-08-13,0,17,17:46:37
UUeC5sVtX0Ny-mML0bRn3w,-PHMBu7ig7rQrs0HavxYAg,Go all the way up the hill and around the back for drive thru.,2012-12-03,0,17,17:45:29
xWmYN57XXZbg0LOK8WbbFQ,xlngeDVZjuOuoesKlYvbZg,Thanks Diego friendly service,2019-01-12,0,19,19:59:26
dqucQwA-CHWhUczwqIxKKg,TUwY-iY9kHBSacPkzGvzIA,$1 charge if you call them to do something that could be done online.,2018-02-06,1,18,18:50:37
pV-zk27LoaY3sQiSr9kImg,j_Nb1KFgk5BqTuoMCYKe1A,I hate Wells Fargo. They are a mess to deal with if you have issues with your account. I much prefer Chase Bank,2015-09-26,0,19,19:30:48
u2P9j_83EY2ZkLmVc1-Scw,hXqNHHaKo4OmhQNi--Jucg,Worst bank ever. Only one person working drive thru and one teller. Was waiting for over 30 mins to cash a check.,2015-03-27,0,18,18:08:18
eNtU9lv7gCb-qNy7nQCQIw,KubXxIiHWbCbIiZ4Ax9LaA,Drive thru is open Saturday 9-4 pm.,2016-04-09,0,19,19:54:11
aVBMH_g079UE0INGPq114w,vxClID3mtqyi9WaH_HaYaQ,It has 3 drive-through and 2 atm drive-through,2014-12-04,0,23,23:15:33
ecGLcYkcEPYf6FkwcW3__g,GCOwm7w2srfWWMHHL9sHEg,No envelope ATM deposits... Very environmental friendly!,2012-03-22,0,1,01:01:01
zAMpV0uFt9XpqRDFNLWPrQ,U6S3EoQ_FsgsYWXU47s5Tg,Angela Pamela & Kevin are just so nice & helpful,2012-08-03,0,15,15:27:09
AW0s7QFgQtoZYIeAz9mpDw,BbToefL1buX-xJHW9qXzeQ,Ask questions.  Get all costs in writing. Review total costs when your loan is completed and make sure this company stays true to your contract. Ask what happens to your personal data and how they dispose if your information. Get a second opinion.,2014-05-09,0,0,00:34:25
E_9Mix_1Z2njw4ct7VRCGw,rEb465FzKnEh229dxuBHtw,It is a tip not a check,2012-06-12,0,0,00:37:24
Zsdee1KEpMwjg5cqx-VWrQ,U6S3EoQ_FsgsYWXU47s5Tg,The ATM is $3 not bad,2014-05-22,0,14,14:10:58
2z5PKtXwi9vCD0Qj5vWYQg,xRaddmd73rkdLxUx7Grtcg,1 teller on a friday,2017-07-14,0,18,18:53:16
_Wkf2RNDnBuqMOpzSqmZXw,NMGndwm2fQh1fGsB6uaLlA,Very friendly. Makes the wait in line tolerable.,2012-07-23,0,20,20:05:45
0PkCxX5PeubHdkOLnvSVaA,XWBwAA73JhJMu63J4CTFZw,Credit union for checking account,2016-06-21,0,7,07:46:51
Jhdk8OjarHCjISYhRvJvTg,hG7-EjkWG067DzNkzGjagg,Slowest drive thru around,2017-12-27,0,17,17:38:36
F5k8L6AjFz7BXntRwSjp5Q,byLc4Mc4NNrsWAPHWhi-tQ,Reno...where everything is close to home.,2011-10-22,0,18,18:17:25
t6oMDTL1KhmVdQz4phXxVA,T0azNJYlflPXBTFU83W4Qw,As usual if not rush hour no line,2013-06-06,0,20,20:23:09
cZqR6gefC4HFYCrTZaQgLA,dx8VZzfCfO4IDxg0bsR7bg,I love the service at this location! The staff is exceptional!,2011-10-20,0,20,20:02:28
Q0fA117C6V3fKOIMvJfMNA,vxClID3mtqyi9WaH_HaYaQ,Love the convenience of a drive thru ;),2010-10-22,0,22,22:01:58
zCg2mUmicb4Cssv3ScouSw,ZNSJmQneEmajoxqf0lKtwQ,Does my check in count if I'm just using ATM? Lol okay this is the worst set up by the way for the ATM why do you turn into their parking lot and immediately have to turn in to get to the ATM rather than go around the building like normal? I miss it every time. Useless!,2013-12-03,0,11,11:14:25
xWmYN57XXZbg0LOK8WbbFQ,9txN6DaP0Il4C3Ogieu9Fg,SAt open busy thank you Hadi for your professional help!,2018-08-18,0,18,18:48:38
zAMpV0uFt9XpqRDFNLWPrQ,U6S3EoQ_FsgsYWXU47s5Tg,Great staff,2011-03-17,0,18,18:48:46
4XIjdvV3bz-e_NYzJRJLHg,q5xPWJWFnuGWVXLkHBwjVw,Open until 6pm ( BofA closed at 5!),2014-10-23,0,0,00:13:16
YtNOUuJnzhmJ6jMbQufgbw,Pq8QO5NLZj6nbcKA9tovvw,Terrible costumer service,2017-08-14,0,22,22:11:09
X4k8ugJaihHVLHq32rNTwQ,y-x03xCWvT07MCObuRg02w,Lollipop with your transaction. Nice!,2014-04-28,0,14,14:47:35
Kh34OUwUgLGSRguPV_MPdw,9vWSbeYpxE7TpKBmwju_Qg,No wait before nine!,2011-11-10,0,16,16:00:01
Zp1o52IRl92dunmsfiT96g,hogWFqJWfGiukjea_KDEkA,Quick service and I rarely wait for a teller.,2013-04-10,0,14,14:13:11
nhs5Tu98eG1KqAL3uypIeg,80u-uFOG9wakf_Iu6Fy8lQ,They charge over draft fees on pending items...even if the sale is cancelled or unauthorized. Be prepared to fight! Other banks don't do this!!!,2015-10-11,0,14,14:32:43
pYVBKY0_IzY7WlGGgoaWuw,IRYsLYCoRfLp2qDrSH-z8Q,Lunch time tends to be busier,2018-08-27,0,17,17:31:57
yOJVzZu4uk-SmMaMghBwBQ,bYWJqyorz1Qg0VNRrrNxTA,Long lines and slow tellers. Always disappointed using this location.,2014-12-16,0,22,22:46:23
DxLeV9DjaiKwcbvYFvHv-A,-jWePOGgNdYRgz2AzzZEGQ,I Love the coin machine(for my daughter's piggy bank) and the little room they have for it.,2015-07-15,0,22,22:24:43
tbWewt3nEisObciWddHpQw,mrKLhyGt4trpoiA6Jn3I-g,The parking lot is shared so be careful when pulling into the lot because the underground parking exits into the Starbucks drive thru area.,2016-04-14,0,15,15:33:37
BKs4uSOkFgqoVTIfUOJY0w,2XPqwrgpz5SBPZ0me8r-lQ,Nice bank,2012-06-04,0,20,20:11:28
ILbna5bHQUydZnu2ev5qRg,Apq95qo4kPgObzU9R04r8Q,Fast Service,2012-09-27,0,14,14:11:27
moCR7JcRYbJvosBQjpgb7Q,mdffM7KUkUuLNdiKQV6XtA,They have a change machine like CoinStar that's free for members to use.,2015-08-03,0,18,18:21:35
AaJ9d4OrFmgc4S_U2QiSZg,BX9adreSDBoANEwhPvenEw,Now called Suncoast Credit Union,2014-07-28,0,13,13:27:28
kQX4IZc95PkbkMcS9UbYOQ,C3WiS5DamerzExu79fe_5g,"Currently offering .15% on savings & checking  accounts,  more than twice what my 'regular bank' offers.",2015-10-26,0,18,18:10:26
F5k8L6AjFz7BXntRwSjp5Q,byLc4Mc4NNrsWAPHWhi-tQ,"24 hour ATM, when you absolutely, positively have to have it in your hands right now!!",2011-11-20,0,6,06:53:32
r9S0VYrdXJrdhfR7OXj8tA,MomBieFKSwjqW48H8hh93g,Pretzels dipped in Philadelphia cream cheese is bomb,2019-02-14,0,18,18:47:19
Ase_kJIYuT6yOsqqVPuWUA,CHmd8_3x4O2ZyC7mVsDSXQ,"Despite nearby construction, the lobby is fully functional",2013-12-06,0,17,17:38:03
8pD-h427Y_aDcPxhDR7z8g,-PHMBu7ig7rQrs0HavxYAg,M-F only :(,2012-04-20,0,19,19:06:01
tz4eV6-OWT6dl0ME_qWSdw,rnIvR9CYTr6mIe4BthsaMw,"The historic aspects of currency is interesting, plus its a free exhibit. Walking thru offers a moment to reflect on personal debt & the over all economy.",2013-07-10,0,14,14:14:26
AznsQ60apcdmn4klSTpwtw,VFPbgLrFAzVm5O4aoWqVCQ,ATM lines always long,2012-02-21,0,17,17:40:53
M5HoGdy-mNOV7EHhxB9P9A,hauK97cLjYkGqrUcddptLQ,Great bank very friendly,2013-05-06,0,16,16:47:38
xWmYN57XXZbg0LOK8WbbFQ,x2UyXwz4Ox-PhhwJSCjSrw,Arlene very friendly helpful & professional thank you,2020-12-16,0,21,21:31:14
SMGAlRjyfuYu-c-22zIyOg,yun2nAeTYhNeS7elvEetmw,Located in lobby of PNC Bank Building.,2014-01-13,0,17,17:35:35
zCg2mUmicb4Cssv3ScouSw,cRn_vN7tSIsfYgOIz-K3wg,One teller on a Friday afternoon?? NOT cool.,2015-03-27,0,23,23:40:56
-tz9i4wSQg4vSQzAA5Svqg,Y_mnprcwyrxn_naoAVD1qQ,Everyone's so nice here. The girls at the bank tellers are so helpful and efficient.,2018-06-08,0,18,18:57:03
8-rNGxz6RAXD-7BExw7sHQ,jCL2EiHaRyUg6YLOKIhrDw,Terrible customer service,2020-06-05,0,13,13:30:49
MN6vTCeRKWU44M7xwhQc7w,NRNynSxiiJYt1GyI4XMiTQ,"They have drive-thru banking, but no ATM.",2017-03-07,0,17,17:06:22
xWmYN57XXZbg0LOK8WbbFQ,9txN6DaP0Il4C3Ogieu9Fg,Mistake made on deposit today,2018-10-02,0,18,18:05:20
eRwo1yuxmejnS4_edQ68cg,_05DcCQmCP5aGnfCnI4r9Q,Only takeout can't fine inside cause of coronavirus,2020-10-18,0,18,18:41:49
c4gjYdd3u8vc8eE63xyCpA,ifhfWlsNyQa8Uy9QVRCC1A,"No drive through tellers. No live tellers. Greeter occasionally Yes, welcome to 2018 in the financial industry.",2018-06-21,0,20,20:43:02
6TaJ-5WZSw4h7vbxgRakCg,Er2yqqtb_PVtzXQ1pi0-Qw,Bought euros and pounds. They gave a fair rate. Better than the banks!,2019-09-07,0,18,18:57:52
UOj2QYz-h2ulUQ6_neLikQ,_PIFQe_xJVEHF5aB2HeOdA,Very friendly staff!  Fast efficient service,2019-04-21,0,17,17:54:31
xlbdYBiBd3Liqaynlh2xjg,4F-q6zoOLjUXrw3sm_BUdw,Good rates and friendly staff.,2014-04-07,0,21,21:19:29
vrSTo2_r3v_jhw2B0VwbYg,mo3qhcagUPSwdqmkd-o-Hg,Plenty of parking in the back lot.,2015-10-10,0,6,06:38:55
st0Esiy4KcNOPIqKvuCoNA,2XPqwrgpz5SBPZ0me8r-lQ,The people are nice but you will spend 30 min in there each time,2015-02-10,0,18,18:38:49
P9Wau6TCQT_1_AriRUQUzQ,jYljcntUpRqMWjSktQKGpg,be careful about using the atm deposit. be sure to count exactly how much you're putting in. it tried to eat my money & i had a huge scare!!,2012-06-28,0,18,18:30:16
LhXBglEPLK_LrAqdcjywQw,rnIvR9CYTr6mIe4BthsaMw,Learn about the federal reserve and it's evil. Read End the Fed by Ron Paul. Or just look up other info,2013-12-21,0,18,18:38:21
MFMV5aGFXxYWM3TyLMhRcQ,Zu2R04Q3RNIMyWWZvnIcNA,Awesome customer service!,2010-02-12,0,22,22:47:14
MaDfoktr3B3syXXN8Wbcig,32dPMAa3vC1eeih8ZfGCIw,"I've had multiple experiences of good, courteous service.",2016-02-01,0,3,03:14:37
v2JSq906ee3WYtUxWuLjQw,ZIzZdMyilDw_kT_q3ZUX3g,Be prepared to wait forever to make a deposit! And the parking is a nightmare!,2016-05-14,0,14,14:47:04
y0V0XpGjBGk8miiiuG6zCg,TgjqFzYDzgBX39gHw2PB5Q,Depositing money.,2012-10-19,0,19,19:13:27
n3aKJqRTJM8JjrFn_l6NwQ,iiwbC-2gHnTd_SlJ8HlPog,"You don't need to use deposit slips, a tiny thing bit such a time saver when you're in a rush.",2015-06-04,0,4,04:16:17
QQDdy6-7BctixkjZiQga8w,TAX9sFriCKBeigt-tJcKSg,Posted hours are not correct!!!,2017-03-25,0,15,15:52:13
HlV6OmKQuDDc2oaHqZEuzg,1i78w_Du0UIgwnD7iFckQQ,This is the worst service ever !!! Waiting to deposit take more than 30 mns.,2014-08-06,0,19,19:06:46
77fEH6qtwUiiTps-r8IfOQ,3tmHyqSbtlYQOdBbQLaARA,This branch has early hours. They open at 7:30 AM. Very convenient- can stop to do your banking on your way to work!,2017-11-16,0,5,05:58:09
UVxY0iyPaqY7s4BSFtt-xA,xYpSDq1fNSSDq3XdvUl2vQ,Drive thru and atm,2011-07-11,0,2,02:10:13
vrSTo2_r3v_jhw2B0VwbYg,4xtj2p26iEReV5VQQcbusQ,Excellent customer service!,2015-10-09,0,5,05:25:39
U7NLhaVfOJrHb9XLsZbJnQ,xCsl_IqeTbaEvFBixFtdEA,Wells Fargo now!,2012-07-25,0,14,14:11:31
5uO8L24O3XkKKVUZnrPvYQ,xTIfBVfUBV5HvsVoUY1vlQ,Parking on the Lime Street side is always empty by the door!,2014-05-06,0,19,19:19:00
4a7UXHPBbvgWyhqtOKn08w,jYljcntUpRqMWjSktQKGpg,Great at handling all my banking needs for years!,2014-07-10,0,19,19:56:25
lpbznN2X67RuHkPQCbspag,q9m7CEQBF7YyquljJ__JzA,"Great customer service. Meet the manager,  which really showed me they care.",2014-08-26,0,14,14:41:27
T7lrqThgZwvXeo_NqcDGyQ,rNIb5eQtEHf8UvGCISvuYw,Love this place!!!! They've saved me a number of times when I was short on cash!!!!,2016-09-05,0,14,14:40:20
qYzzn-FQriUfFjTu_lD4ZQ,ZNfaufwJ0iug9Qz_mTluMw,"This Chase location actually prints the full ATM/Debit card while you wait for your replacement, that way you can make purchases in the store without missing a beat",2015-04-04,0,18,18:43:19
h8_Mzh_ndxFwxQgLZsRs9w,dxC52nnj4XQTtceWe8pSww,Across the street from St James Cheese Company. Get your cheese on!,2011-02-05,0,18,18:47:13
52akS5iQZZ0xYegItZK3uA,S4S7MXqTzZCekYkGuIJ2hw,Never come here if you r in a hurry.,2014-07-15,0,15,15:06:30
5M1W-FlAACnpa8HPAkWHMg,CSb1WJ-8JW-wd3pEu-3TqA,Closes at 4 Mon -Thursday,2014-06-02,0,20,20:56:56
KOF81uRJa4miPrFC1gu81w,JWvEFTjToXfHWV4YMWQegg,Amazing. just deposited cash. The volume on the ATM beeps ensure that everyone in a square block radius knows you're banking.,2010-10-10,0,2,02:18:37
5uO8L24O3XkKKVUZnrPvYQ,nBqA-wnt11Ad3JQ4iqsb0g,It will benefit the driving customer to enter the through the gate via south white than canal st(tight squeeze),2015-10-06,0,16,16:01:01
XBeEmeV16yfP9EXLiqkRhQ,QmbgcZi79O8n6az93kfzPg,Avoid this spot at rush hour- the parking lot gets messy,2014-02-07,0,4,04:40:51
6QyWEjl4vXKtDeoEFgx4Wg,dD2Cgmdtj_tCYJqWSY3mZw,I didn't like their service. Bottom line they don't know how to greet you.,2015-10-02,0,19,19:06:05
qyk0FCijwVhbBRnMVdbVaw,JtFWDgiSJXK8TLUFudsIIw,This is a wrong location,2018-03-16,0,15,15:54:33
bJ5FtCtZX3ZZacz2_2PJjA,_05DcCQmCP5aGnfCnI4r9Q,Best place to open a savings account!,2010-07-24,0,20,20:42:21
5uO8L24O3XkKKVUZnrPvYQ,xTIfBVfUBV5HvsVoUY1vlQ,They're always a big help!,2014-03-31,0,19,19:00:46
tz51d9daRDJ7uBGfdfRiJw,Pq8QO5NLZj6nbcKA9tovvw,Terrible customer service!,2017-05-18,0,11,11:32:37
DMW0dLz5GvPxzEmVzOPQ4Q,QeAQXsXcTAwfrHZIXJLSrA,Don't believe them if they say you can't join.  Call the main office to get correct information.,2014-11-19,0,21,21:42:46
cImvLb3Wvd5EZ8SRjKAPsw,9vWSbeYpxE7TpKBmwju_Qg,"Yes, they do open on Sundays!",2014-09-09,0,3,03:15:41
RqBSgj_8HQMjUiIwc-CYwA,AuIoo6kkSP2NaUq6GK-umQ,Efficient and clean. Easy top get in and out,2013-06-14,0,16,16:43:47
lLmYQQMXMzUtQmirzJQioQ,AoJNw7qP-FzdB6MgDYpiDw,Very helpful and professional.,2017-11-03,0,19,19:08:54
DS9UmAf1NYWU3yklavel3w,trXE_g6QE3wIV_H1l7kIyQ,"Don't know what Reno G is talking about. I have never encountered any of those issues stated. Deposits are honored up to $2500 immediately, haven't lost any checks or transfers, never been charged any fees for any of my accounts, unless that person was over drafting..? I really enjoy this credit union and will never look using a bank again.",2017-05-24,0,14,14:23:04
QcX33F_vYGG7KnDtsjthpw,eox0eTlcTFf1Txwor-b6DA,They are always very friendly!,2013-03-18,0,20,20:00:10
VzZCVBql9Iy2bsVSMekJog,rNIb5eQtEHf8UvGCISvuYw,"Great service, knowledgeable, and fair!
Recommended to my friends! 
Ask for Patrick!",2013-11-21,0,19,19:28:03
vrSTo2_r3v_jhw2B0VwbYg,q9m7CEQBF7YyquljJ__JzA,Drive through atm is so convenient,2013-11-11,0,4,04:54:29
cImvLb3Wvd5EZ8SRjKAPsw,9vWSbeYpxE7TpKBmwju_Qg,They open on Sundays!,2015-05-01,0,16,16:58:32
78Exsc29lFu5QI3mQ0xNPg,51_iEggyi2on8ZePpWdfzA,"3 lanes open, but the new guy is SLOOOOW & I don't like how he said my balance over the speaker vs putting it on paper like he should!",2011-10-01,0,15,15:06:25
ULfxEjn-qP-HFQYhMnxSiQ,E0gM8uT5Asn7bu57Tw9bIw,Love love this CU.  The employees are awesome and friendly and treat you the way you want to be treated.  Keep up the great job!!,2014-05-02,0,16,16:34:31
CKzYmFIBbIoKyTMWvYXVSQ,LOfHtKno6M39n5eZyhIhrg,The bank from Canada eh?  Sure are a lot of em!,2013-01-27,0,20,20:50:40
UXLBPrfBrsgGVWhBkL8qYw,lNvhTTJE8V5pKKnGCMd0iw,Awesome people work here! Awesome service!,2016-08-29,0,16,16:07:02
mijcyZy_PoU0NgJzV32gwQ,ELKi_3ddN1S_pFXIUd81bQ,Not a fan.,2012-12-31,0,21,21:41:20
uG8DjX6hMU95YeMIBiZzBQ,74EX56P-uM5ZKIVlB4fe6Q,I,2015-08-10,0,20,20:44:55
5O0ejMUB7XHzyTf1rLu2zQ,p3N32Pv2t0KIYog-PBR84g,2 ATMs outside,2013-01-20,0,19,19:55:08
yPNQVL7qegqOC6yM1cW9jg,YmOSm6QL23o_LivG_Gl7iw,This is not my review?! Can't get this to delete on Yelp??!,2019-04-14,0,16,16:13:10
QZcPRfiDuXTIbLH020TWgA,HUhTD_RXSVX0HS9VveXDsQ,"Skip the service charge at Schnucks on their Coinstar machine, they have a free coin counter if you have an account.",2010-10-31,0,2,02:27:27
vrSTo2_r3v_jhw2B0VwbYg,sRCokMWcZKTbzfV5tgVXyg,Beautiful lobby connects it to the Wells Fargo next door,2015-10-09,0,5,05:20:36
_4Mys5QtVidBs_EY8JcLtQ,rNIb5eQtEHf8UvGCISvuYw,"dosent matter if its broken, mismatched or new. theygave me a great price!",2015-04-29,0,3,03:23:52
AMD9xfEQZvvyOtXhrLvCMw,eFDjEFlCCM8i6ZQiXm14HQ,"Open until 6 during the week, but holy crap its busy on Fridays. They are fairly quick though.",2014-05-17,0,0,00:34:18
WoJR8dJYJdb8mHihjoYT2Q,XJxumy6oZFo2fkPwAIqjpw,Finally! A bank of America!! Why do they hide these damn things?,2012-04-23,0,15,15:47:53
4cFGvTyX6DIpR-M78u3z7Q,rnIvR9CYTr6mIe4BthsaMw,I just came in for the shredded  $100. :),2015-11-02,0,20,20:10:53
